0.jpg,285.37552,251.81302,-404.27002,314.81754,224.17809,-397.3561,327.87076,225.66199,-397.35083,341.09607,227.01102,-397.56848,283.93408,219.60405,-370.31583,274.16797,217.6405,-370.59616,264.2682,215.85614,-371.01166,374.28107,242.33577,-300.90668,268.84653,225.40753,-190.64575,314.36273,283.88992,-365.0203,271.58453,277.83182,-333.50845,463.40942,374.67377,-251.6073,195.49747,366.2583,-109.1455,524.74567,548.18774,-219.25957,141.74124,530.6733,-63.650284,495.4248,685.0712,-271.37335,139.15025,673.28577,-145.51596,497.4747,732.0165,-297.64786,125.56244,712.9496,-171.20892,472.71967,725.8065,-314.00363,143.12613,718.4954,-213.73842,465.5801,709.097,-276.2885,160.7167,706.76666,-166.19485,419.59192,680.6135,-36.76855,257.9392,682.5429,37.56577,415.1706,908.5115,-31.76654,264.6573,908.92224,34.563736,419.9887,1099.4176,196.25305,272.50873,1099.4062,299.96136,427.80188,1130.0132,208.82567,276.7001,1130.6332,312.84494,388.58517,1169.0437,39.818016,266.6185,1165.1797,163.20169
1.jpg,288.83365,253.57687,-422.78802,315.95758,225.96506,-410.41827,328.9422,227.23172,-410.45593,342.10272,228.35844,-410.6844,284.41098,222.23822,-390.67325,274.08496,220.65302,-390.91565,263.64496,219.2502,-391.33533,372.7821,243.97585,-297.18796,264.59857,230.25032,-218.7195,317.41806,285.4961,-378.04898,273.62775,280.61398,-355.72238,463.4522,374.32608,-241.55203,191.53299,375.74683,-140.38013,530.4432,543.55206,-197.85315,144.265,544.2769,-102.43579,508.4895,674.93713,-273.92267,151.55624,684.4354,-172.61957,511.88354,721.65295,-304.1817,140.35437,725.4981,-194.99402,488.06473,716.7263,-320.89462,160.06746,728.6003,-237.26434,479.2691,701.1956,-280.14316,176.1344,715.4066,-191.73648,426.37152,676.60724,-26.931393,262.45663,685.5883,27.773497,427.1067,904.1496,-34.43033,279.1217,909.3291,16.542263,437.08664,1092.1864,188.62184,290.74786,1094.851,287.44598,444.92578,1123.1223,200.05377,293.93094,1125.9242,300.35596,410.25928,1160.7443,30.17826,293.65207,1158.2664,146.42796
10.jpg,270.619,239.54675,-398.75858,299.48438,213.64677,-391.4157,312.02286,214.40729,-391.47607,324.72018,215.01958,-391.7436,270.54654,211.36725,-358.2599,261.59695,210.396,-358.5523,252.50333,209.60959,-358.78876,360.0162,230.49925,-305.2956,261.98312,220.35107,-168.3183,302.10797,270.5542,-363.77185,262.05673,267.28775,-324.44525,459.90924,366.3328,-260.93555,204.80319,361.91898,-76.5594,524.0329,536.5362,-212.18027,150.75487,515.8395,-15.697032,503.4655,676.77216,-248.528,139.46869,655.25946,-116.968506,508.64203,724.3766,-275.46536,125.611206,695.22266,-142.7976,485.02008,719.7298,-296.41473,140.61942,701.3106,-192.05263,477.86682,702.8865,-253.9752,157.69057,689.4581,-141.5426,426.88885,664.2531,-51.340622,269.53906,666.1584,52.145844,420.9403,887.32916,-63.23835,276.53012,886.7455,46.1532,431.13757,1080.0753,160.67015,285.77032,1078.2655,311.5461,442.6626,1113.5228,172.67107,293.39746,1111.1472,322.8683,388.3521,1141.7816,-9.692081,268.2776,1139.4493,174.00174
11.jpg,273.17963,239.82591,-400.89825,300.47742,214.09361,-390.41052,312.81354,214.72815,-390.5109,325.32153,215.22154,-390.80646,271.36417,212.34627,-361.44708,262.31723,211.60414,-361.70117,253.13129,211.04433,-361.97647,359.6826,230.8927,-295.89078,260.92654,222.83008,-175.65302,304.42987,270.7068,-363.41678,264.31485,268.13205,-329.0899,463.16605,368.8286,-243.56895,199.72374,365.10074,-92.69665,523.9773,545.0957,-179.21446,146.75555,521.6011,-31.089405,500.79044,678.485,-230.70045,141.51303,657.14954,-123.31058,503.95898,725.0704,-258.87286,128.8257,697.13666,-148.58838,482.37988,719.64343,-281.90323,145.31873,701.528,-196.80504,474.4405,702.9501,-237.58322,161.80945,689.15247,-146.65895,426.04077,671.3496,-41.739613,263.9951,673.8851,42.63295,422.5305,898.7639,-53.682167,274.37708,897.7023,30.886679,428.91644,1093.5874,180.7591,285.18115,1090.9757,303.2464,437.95642,1125.1785,193.37625,291.2306,1122.8693,315.23035,391.76025,1159.7361,12.872734,274.76468,1154.0122,159.4567
12.jpg,271.10385,237.37009,-363.91302,297.62448,211.93895,-353.5343,309.58875,212.36435,-353.63556,321.7257,212.65182,-353.9305,269.3896,210.88889,-324.5871,260.77368,210.42595,-324.8653,252.01744,210.14795,-325.09814,356.17712,228.60786,-266.65604,260.4802,222.78888,-145.43336,302.3305,268.29575,-329.96677,263.5116,266.56824,-295.37198,461.92346,367.70172,-225.32779,201.67311,366.31366,-72.572205,525.08685,540.75916,-170.31732,149.9931,521.04315,-18.524008,503.2135,679.16235,-207.99193,146.41466,658.3293,-109.11975,507.9863,726.0942,-231.3815,134.29819,699.10504,-136.2576,485.1494,722.73,-254.59192,151.2829,703.72314,-180.96173,477.3496,705.8298,-214.67758,167.24854,691.2955,-131.62523,425.0652,675.0633,-43.167957,263.10394,677.2203,43.99307,421.1398,901.4918,-54.540554,270.7358,903.0436,34.447056,428.18817,1099.8387,172.27821,279.81342,1099.2932,294.8743,437.8035,1131.6877,184.96078,286.25974,1131.1954,306.26465,389.904,1165.42,12.263441,266.40164,1163.9678,156.15408
13.jpg,271.90784,230.2961,-391.31476,299.18542,207.28812,-378.53253,311.07974,208.60892,-378.64194,323.1419,209.7878,-378.94293,270.98224,204.00958,-352.12033,262.25793,202.8015,-352.40665,253.39352,201.78125,-352.70236,355.3058,227.18837,-281.9475,260.17175,214.40448,-173.69852,300.92526,263.1072,-354.16998,262.11963,258.56775,-323.3008,454.9032,366.33954,-229.78967,197.46559,362.97256,-94.33414,530.188,531.069,-163.70679,145.91103,518.5687,-38.35395,507.6024,664.14703,-208.75868,133.29591,656.49554,-125.9756,510.6985,710.2638,-233.53415,118.66087,696.33234,-149.88698,487.58032,705.43365,-256.89392,134.03014,702.1101,-198.5622,480.6208,689.7551,-215.60677,150.93758,690.3991,-149.7454,421.24576,666.7388,-38.712784,261.10153,669.6162,39.585846,419.98645,893.93207,-57.988167,271.26913,894.19104,21.227348,430.62393,1090.6743,177.98842,280.93668,1089.7904,288.39374,439.77466,1123.458,190.84258,286.63348,1122.3796,300.20483,393.98895,1154.9236,8.827933,272.2611,1151.7366,138.8353
14.jpg,262.24423,235.5284,-431.92627,292.48456,209.91472,-429.6437,304.4431,210.94485,-429.74756,316.5651,211.81795,-430.05936,265.88892,207.10867,-391.26062,257.9029,205.99597,-391.5775,249.7363,205.08244,-391.63397,353.3935,228.93161,-362.9281,262.0947,216.26842,-203.29733,293.90515,268.18408,-403.05637,256.55804,264.02286,-357.12122,462.41788,370.6709,-318.00806,202.65073,363.31635,-106.94581,521.84656,546.4714,-258.83926,152.24191,523.61646,-27.44497,493.31128,680.94165,-309.14783,145.54323,664.5428,-139.15405,496.0869,727.9656,-341.86072,133.62668,705.9315,-166.9672,472.02167,723.7829,-364.4092,148.22882,711.56604,-223.90175,465.64734,706.9286,-314.9392,163.90689,699.09296,-167.43765,423.6473,673.0205,-59.21073,262.5443,672.7082,59.99062,418.58795,897.9767,-69.67324,265.67285,896.1093,65.69298,429.767,1091.4707,175.50546,273.32523,1088.4019,352.07532,442.3634,1125.2719,189.1896,282.41376,1121.5089,362.75815,380.18445,1152.2074,-2.332959,243.88277,1148.9497,214.76035
15.jpg,265.49878,232.58932,-379.1765,292.55737,209.2008,-370.72406,304.3819,210.40578,-370.82983,316.38235,211.47112,-371.15036,265.29324,205.95804,-341.4016,256.9959,204.71938,-341.64642,248.57545,203.6802,-341.9934,350.336,228.40167,-292.62103,257.62488,216.18147,-171.0163,295.31097,265.12286,-348.8005,257.1776,260.8278,-314.0524,453.47583,368.8322,-255.64783,197.55829,366.08383,-95.20592,524.1425,535.89545,-190.65001,147.29669,520.9921,-38.683968,498.6795,672.68964,-222.04619,141.86438,658.7015,-125.74004,500.85907,720.2006,-247.3477,130.50386,699.20233,-153.18149,479.33752,714.702,-269.43008,146.73584,704.71375,-199.26517,472.9221,698.21716,-227.98994,162.57883,692.1085,-149.07599,420.78668,665.8723,-46.462418,264.33438,668.56757,47.432636,418.23743,888.2953,-32.89333,274.67618,889.82263,59.045975,428.90378,1077.3033,210.72263,285.88324,1078.9587,333.544,438.69077,1108.4724,225.17749,292.55447,1109.9358,347.60513,392.99548,1143.4813,58.742558,276.0644,1143.6611,198.35275
16.jpg,267.1786,233.26186,-353.54993,294.24323,208.94064,-345.82904,305.89978,210.39204,-345.9238,317.73798,211.70648,-346.23956,267.38232,204.73126,-320.48376,259.2352,203.03453,-320.7773,250.96434,201.55334,-321.22748,351.4796,228.17316,-272.52853,259.66586,213.251,-169.18143,296.3181,266.58463,-325.41592,258.6324,261.15012,-296.0275,455.53375,370.46753,-240.13135,195.93309,368.26068,-116.70231,519.92303,540.383,-172.77042,146.9525,525.9343,-75.49547,500.2391,670.7428,-187.64267,145.39641,668.62726,-127.06584,503.99002,715.5237,-203.71642,134.10266,709.81934,-148.8793,486.0943,711.28784,-227.13737,151.25958,716.18726,-190.03221,478.33145,696.04016,-195.06828,167.2747,703.67413,-148.09657,428.16373,669.6941,-36.411777,270.18857,675.9851,37.378815,430.8217,893.2543,-8.62115,286.5771,898.5349,59.96613,444.09515,1084.0526,233.02829,299.66058,1088.0569,331.14856,453.08142,1115.3267,248.14047,304.45447,1119.3988,346.2483,412.18582,1151.2462,94.71883,298.6764,1150.5787,202.55652
17.jpg,267.0488,230.14337,-398.28723,293.08405,208.11833,-389.10193,303.9356,209.79787,-389.2677,314.96677,211.33893,-389.62335,268.37033,203.88623,-362.20398,260.89703,202.37526,-362.4478,253.28671,201.07224,-362.76016,346.9368,230.2959,-312.57333,261.7842,215.09988,-200.79675,294.46274,264.47934,-368.90652,259.2229,258.93286,-336.92822,451.93326,374.043,-269.54312,197.8966,373.44476,-121.40647,528.04803,536.8614,-183.56874,152.752,535.1207,-56.801697,499.04114,667.5746,-233.90082,151.04662,672.9328,-151.01498,499.59845,714.22314,-265.0387,141.47963,714.7832,-179.30421,478.0823,709.1162,-290.13425,157.52637,718.46814,-230.27168,472.20758,693.218,-241.90985,171.66595,704.9226,-175.95033,420.72678,671.79614,-44.068207,262.87164,675.86066,45.089905,421.26343,897.55237,-34.15914,272.71765,900.6197,60.056625,434.86972,1088.6064,230.22626,283.61627,1092.609,356.52817,444.23618,1120.2733,246.13509,289.5196,1124.0989,372.17188,399.40088,1154.2598,70.71836,275.04163,1156.1106,214.63214
